ID,HomoA,LumoA,GapA,HomoAH,LumoAH,GapAH,HomoAH2,LumoAH2,GapAH2,SMILES,redoxpot1,redoxpot2
1396,-7.3415,-3.7497,3.5919,-7.0931,-3.6645,3.4286,-5.9641,-0.3586,5.6055,c1(cc2c(o1)C(=O)C(=CC2=O)F)F,0.6776,1.3302
1395,-7.8702,-4.1695,3.7007,-7.5908,-4.1622,3.4286,-6.3891,-1.8177,4.5714,c1c(c2c(o1)C(=O)C(=CC2=O)C#N)C#N,0.9200,1.4629
1397,-7.2392,-3.8106,3.4286,-6.9004,-3.7168,3.1837,-6.0055,-0.8626,5.1429,c1(cc2c(o1)C(=O)C(=CC2=O)Cl)Cl,0.8098,1.2851
1398,-6.5706,-3.6319,2.9388,-6.4504,-3.5660,2.8844,-5.7657,-0.9766,4.7891,c1(cc2c(o1)C(=O)C(=CC2=O)S)S,0.7508,1.1391
1399,-6.6947,-3.4294,3.2653,-6.3663,-3.3187,3.0476,-5.4542,0.0969,5.5510,c1(cc2c(o1)C(=O)C(=CC2=O)O)O,0.6297,0.9599
1400,-6.4993,-3.3701,3.1293,-6.1804,-3.2144,2.9660,-5.6604,-0.2454,5.4150,c1(cc2c(o1)C(=O)C(=CC2=O)OC)OC,0.6535,1.0972
1401,-6.9323,-3.4493,3.4830,-6.6101,-3.3448,3.2653,-5.6694,-0.3361,5.3334,c1(cc2c(o1)C(=O)C(=CC2=O)C)C,0.6725,1.1901
140,-7.8607,-4.2144,3.6463,-7.5736,-4.2267,3.3470,-6.8558,-1.6313,5.2245,C1(=O)C(=CC=CC1=O)C(=O)O,1.2960,1.2208
1402,-7.9168,-3.9984,3.9184,-7.6863,-3.8768,3.8095,-6.2743,-1.5124,4.7619,c1(cc2c(o1)C(=O)C(=CC2=O)C(F)(F)F)C(F)(F)F,0.8231,1.4553
1403,-7.3698,-3.6963,3.6735,-7.1339,-3.5965,3.5374,-5.9614,-1.1995,4.7619,c1(cc2c(o1)C(=O)C(=CC2=O)[SiH3])[SiH3],0.7376,1.3387
1404,-6.6014,-3.6354,2.9660,-6.3276,-3.5521,2.7755,-5.7138,-1.6593,4.0544,c1(cc2c(o1)C(=O)C(=CC2=O)C=C)C=C,0.7800,1.2254
1406,-7.7930,-3.9562,3.8368,-7.5034,-3.9660,3.5374,-6.2909,-2.3453,3.9456,c1(cc2c(o1)C(=O)C(=CC2=O)C(=O)O)C(=O)O,0.8898,1.4292
1405,-7.7954,-4.0403,3.7551,-7.4321,-4.0308,3.4014,-6.2909,-2.6991,3.5919,c1(cc2c(o1)C(=O)C(=CC2=O)C=O)C=O,0.9438,1.4285
1407,-7.7037,-3.9214,3.7823,-7.4259,-3.8885,3.5374,-6.2528,-2.2528,4.0000,c1(cc2c(o1)C(=O)C(=CC2=O)C(=O)OC)C(=O)OC,0.8667,1.4144
1408,-5.7793,-3.0038,2.7755,-5.5461,-2.8795,2.6667,-5.0316,0.0024,5.0340,c1(cc2c(o1)C(=O)C(=CC2=O)N(C)C)N(C)C,0.4795,0.8894
1409,-6.0778,-3.0302,3.0476,-5.8229,-2.9113,2.9116,-5.0523,0.2539,5.3061,c1(cc2c(o1)C(=O)C(=CC2=O)N)N,0.4716,0.8082
1410,-8.1802,-4.2618,3.9184,-7.8572,-4.2109,3.6463,-6.5891,-3.4599,3.1293,c1(cc2c(o1)C(=O)C(=CC2=O)N(=O)=O)N(=O)=O,1.0106,1.5239
1411,-7.7845,-4.0294,3.7551,-7.5013,-4.0727,3.4286,-6.2629,-1.6370,4.6259,c1(cc2c(o1)C(=O)C(=CC2=O)P(=O)(O)O)P(=O)(O)O,0.9688,1.2551
141,-7.7524,-4.1061,3.6463,-7.5377,-4.1363,3.4014,-6.5565,-1.0054,5.5510,C1(=O)C(=CC=CC1=O)P(=O)(O)O,1.2842,1.3491
1412,-8.0436,-4.1524,3.8912,-7.7617,-4.1154,3.6463,-6.4512,-2.0430,4.4082,c1(cc2c(o1)C(=O)C(=CC2=O)S([O])([O])O)S(O)([O])[O],0.9708,1.4240
1413,-7.8215,-4.1753,3.6463,-7.5342,-4.1328,3.4014,-6.3766,-2.3222,4.0544,c1(cc2c(o1)C(=O)C(=CC2=O)C#N)C#N,0.9827,1.4233
1414,-7.2991,-3.7344,3.5646,-7.0085,-3.6615,3.3470,-5.9693,-0.6087,5.3606,c1(c(c2c(o1)C(=O)C=CC2=O)F)F,0.7280,1.3537
1415,-7.2011,-3.7453,3.4558,-6.9916,-3.6719,3.3197,-5.9987,-0.9646,5.0340,c1(c(c2c(o1)C(=O)C=CC2=O)Cl)Cl,0.7278,1.3652
1416,-6.7475,-3.6999,3.0476,-6.5377,-3.5717,2.9660,-5.8874,-1.0166,4.8708,c1(c(c2c(o1)C(=O)C=CC2=O)S)S,0.7091,1.3158
1417,-6.2958,-3.4931,2.8027,-6.1524,-3.4857,2.6667,-5.6261,-0.3744,5.2517,c1(c(c2c(o1)C(=O)C=CC2=O)O)O,0.6571,1.2672
1418,-6.1437,-3.4770,2.6667,-6.2343,-3.4860,2.7483,-5.6593,-0.4076,5.2517,c1(c(c2c(o1)C(=O)C=CC2=O)OC)OC,0.6857,1.2800
1420,-8.0678,-3.8501,4.2177,-7.7124,-3.7396,3.9728,-6.1970,-1.6528,4.5442,c1(c(c2c(o1)C(=O)C=CC2=O)C(F)(F)F)C(F)(F)F,0.7192,1.3965
1419,-6.8286,-3.5089,3.3197,-6.5325,-3.4305,3.1021,-5.7051,-0.3717,5.3334,c1(c(c2c(o1)C(=O)C=CC2=O)C)C,0.6834,1.2648
142,-7.7296,-4.0289,3.7007,-7.4670,-3.9023,3.5646,-6.5584,-0.7897,5.7687,C1=C(C=CC(=O)C1=O)P(=O)(O)O,1.1953,1.6489
1421,-7.3832,-3.6553,3.7279,-7.1249,-3.5331,3.5919,-5.9353,-1.2822,4.6531,c1(c(c2c(o1)C(=O)C=CC2=O)[SiH3])[SiH3],0.6525,1.3109
1423,-7.8678,-3.8133,4.0544,-7.5813,-3.7717,3.8095,-6.0495,-3.1652,2.8844,c1(c(c2c(o1)C(=O)C=CC2=O)C=O)C=O,0.8073,1.6450
1422,-6.4389,-3.5818,2.8572,-6.3459,-3.4887,2.8572,-5.7211,-1.5850,4.1361,c1(c(c2c(o1)C(=O)C=CC2=O)C=C)C=C,0.7668,1.2862
1424,-8.0270,-3.8365,4.1905,-7.6866,-3.6321,4.0544,-6.0313,-2.8748,3.1565,c1(c(c2c(o1)C(=O)C=CC2=O)C(=O)O)C(=O)O,1.2193,1.2932
1425,-7.7867,-3.8411,3.9456,-7.4594,-3.7859,3.6735,-6.1276,-2.4269,3.7007,c1(c(c2c(o1)C(=O)C=CC2=O)C(=O)OC)C(=O)OC,0.7864,1.2777
1426,-5.4724,-3.3499,2.1225,-6.6876,-3.3951,3.2925,-5.7274,-0.5301,5.1973,c1(c(c2c(o1)C(=O)C=CC2=O)N(C)C)N(C)C,0.6468,1.2318
1428,-8.3358,-4.1181,4.2177,-7.9402,-4.1306,3.8095,-6.3124,-3.9723,2.3401,c1(c(c2c(o1)C(=O)C=CC2=O)N(=O)=O)N(=O)=O,0.9144,1.4147
1427,-5.6438,-3.3309,2.3129,-5.8547,-3.4057,2.4490,-5.4370,-0.1309,5.3061,c1(c(c2c(o1)C(=O)C=CC2=O)N)N,0.4512,1.2527
1430,-8.1921,-3.9200,4.2721,-7.8719,-3.7630,4.1089,-6.1916,-2.4093,3.7823,c1(c(c2c(o1)C(=O)C=CC2=O)S([O])([O])O)S([O])([O])O,0.8476,1.3846
1429,-7.8096,-4.0000,3.8095,-7.5644,-4.0542,3.5102,-6.2313,-1.5510,4.6803,c1(c(c2c(o1)C(=O)C=CC2=O)P(=O)(O)O)P(=O)(O)O,0.9388,1.2231
1431,-7.9984,-3.9440,4.0544,-7.6547,-4.0901,3.5646,-6.2523,-2.6876,3.5646,c1(c(c2c(o1)C(=O)C=CC2=O)C#N)C#N,0.5571,1.6626
143,-7.9173,-4.1894,3.7279,-7.6637,-4.0174,3.6463,-6.6683,-1.0629,5.6055,C1=C(C=CC(=O)C1=O)S([O])(O)[O],1.2342,1.6892
1433,-7.3530,-3.9244,3.4286,-7.1312,-3.8931,3.2381,-6.1461,-1.0577,5.0885,c1c(c2c(o1)C(=O)C(=C(C2=O)Cl)Cl)Cl,0.6893,1.3446
1432,-7.4623,-3.8977,3.5646,-7.1636,-3.8166,3.3470,-6.1415,-0.7810,5.3606,c1c(c2c(o1)C(=O)C(=C(C2=O)F)F)F,0.6812,1.3034
1435,-6.5478,-3.5002,3.0476,-6.3510,-3.4123,2.9388,-5.5900,-0.2838,5.3061,c1c(c2c(o1)C(=O)C(=C(C2=O)O)O)O,0.5735,1.0042
1434,-6.4898,-3.7143,2.7755,-6.3189,-3.6795,2.6395,-5.8585,-0.9061,4.9524,c1c(c2c(o1)C(=O)C(=C(C2=O)S)S)S,0.5688,1.1609
1437,-6.9663,-3.3744,3.5919,-6.6253,-3.3056,3.3197,-5.6164,-0.3374,5.2789,c1c(c2c(o1)C(=O)C(=C(C2=O)C)C)C,0.5869,1.1732
1436,-6.6572,-3.4191,3.2381,-6.4996,-3.3159,3.1837,-5.7211,-0.4422,5.2789,c1c(c2c(o1)C(=O)C(=C(C2=O)OC)OC)OC,0.5899,1.1566
1439,-7.4485,-3.7750,3.6735,-7.1538,-3.7252,3.4286,-6.0942,-1.0601,5.0340,c1c(c2c(o1)C(=O)C(=C(C2=O)[SiH3])[SiH3])[SiH3],0.6421,1.3585
1438,-7.9780,-4.1957,3.7823,-7.7579,-4.1932,3.5646,-6.6234,-1.5894,5.0340,c1c(c2c(o1)C(=O)[C]([C](C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.8148,1.5614
144,-7.9535,-4.2528,3.7007,-7.7181,-4.2895,3.4286,-6.6196,-1.3679,5.2517,C1(=O)C(=CC=CC1=O)S([O])(O)[O],1.3191,1.4172
1440,-6.6047,-3.5842,3.0204,-6.4199,-3.5627,2.8572,-5.7690,-1.2248,4.5442,c1c(c2c(o1)C(=O)C(=C(C2=O)C=C)C=C)C=C,0.6119,1.2381
1441,-7.7739,-4.2093,3.5646,-7.5026,-4.2373,3.2653,-6.4702,-2.2797,4.1905,c1c(c2c(o1)C(=O)C(=C(C2=O)C=O)C=O)C=O,1.0182,1.4503
1442,-7.8008,-4.0729,3.7279,-7.6134,-4.0215,3.5919,-6.3734,-1.6931,4.6803,c1c(c2c(o1)C(=O)C(=C(C2=O)C(=O)O)C(=O)O)C(=O)O,0.9040,1.6165
1444,-5.3584,-3.0999,2.2585,-5.5151,-2.9029,2.6123,-5.2961,-0.3437,4.9524,c1c(c2c(o1)C(=O)C(=C(C2=O)N(C)C)N(C)C)N(C)C,0.5001,0.8750
1443,-7.7464,-4.0457,3.7007,-7.5603,-3.9685,3.5919,-6.3353,-1.6278,4.7075,c1c(c2c(o1)C(=O)C(=C(C2=O)C(=O)OC)C(=O)OC)C(=O)OC,0.8775,1.6168
1446,-8.2243,-4.5508,3.6735,-8.0651,-4.5004,3.5646,-6.8213,-3.2838,3.5374,c1c(c2c(o1)C(=O)C(=C(C2=O)N(=O)=O)N(=O)=O)N(=O)=O,1.0461,1.8666
1445,-5.7589,-3.2283,2.5306,-5.7407,-3.0196,2.7211,-5.3483,-0.1782,5.1701,c1c(c2c(o1)C(=O)C(=C(C2=O)N)N)N,0.3631,0.8885
1448,-8.2335,-4.6417,3.5919,-8.0972,-4.7230,3.3742,-6.9187,-2.0751,4.8436,c1c(c2c(o1)C(=O)C(=C(C2=O)S(O)([O])[O])S(O)([O])[O])S([O])(O)[O],1.2083,1.4617
1447,-7.9184,-4.4898,3.4286,-7.6702,-4.3233,3.3470,-6.6087,-1.5475,5.0612,c1c(c2c(o1)C(=O)C(=C(C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.9165,1.6171
1450,-7.3554,-3.8724,3.4830,-6.9774,-3.7938,3.1837,-6.0988,-0.4933,5.6055,c1(cc2c(o1)C(=O)C(=C(C2=O)F)F)F,0.7167,1.2882
1449,-7.9894,-4.6425,3.3470,-7.7728,-4.5347,3.2381,-6.7396,-2.2498,4.4898,c1c(c2c(o1)C(=O)C(=C(C2=O)C#N)C#N)C#N,1.0354,1.6413
145,-7.8969,-4.1962,3.7007,-7.6868,-4.2582,3.4286,-6.6591,-3.0672,3.5919,C1(=O)C(=CC=CC1=O)N(=O)=O,1.3119,1.7149
1451,-7.2381,-3.9184,3.3197,-6.9690,-3.8397,3.1293,-6.1203,-1.0046,5.1157,c1(cc2c(o1)C(=O)C(=C(C2=O)Cl)Cl)Cl,0.7467,1.3241
1453,-6.3581,-3.4465,2.9116,-5.9957,-3.2746,2.7211,-5.5198,0.0857,5.6055,c1(cc2c(o1)C(=O)C(=C(C2=O)O)O)O,0.4500,1.0843
1452,-6.3453,-3.6787,2.6667,-6.2357,-3.6234,2.6123,-5.8455,-1.0563,4.7891,c1(cc2c(o1)C(=O)C(=C(C2=O)S)S)S,0.5664,1.1894
1454,-6.3679,-3.3747,2.9932,-6.1222,-3.2650,2.8572,-5.7010,-0.2860,5.4150,c1(cc2c(o1)C(=O)C(=C(C2=O)OC)OC)OC,0.5714,1.1306
1455,-6.8321,-3.3763,3.4558,-6.4928,-3.2819,3.2109,-5.6359,-0.3026,5.3334,c1(cc2c(o1)C(=O)C(=C(C2=O)C)C)C,0.6070,1.1696
1456,-8.0349,-4.1981,3.8368,-7.8610,-4.1875,3.6735,-6.5698,-1.7535,4.8163,c1(cc2c(o1)C(=O)[C]([C](C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.9177,1.5319
1457,-7.3913,-3.7723,3.6191,-7.1608,-3.7323,3.4286,-6.0430,-1.2539,4.7891,c1(cc2c(o1)C(=O)C(=C(C2=O)[SiH3])[SiH3])[SiH3],0.7679,1.3231
1458,-6.4536,-3.5965,2.8572,-6.2158,-3.5491,2.6667,-5.7380,-1.6291,4.1089,c1(cc2c(o1)C(=O)C(=C(C2=O)C=C)C=C)C=C,0.6663,1.2379
1460,-7.9377,-4.3731,3.5646,-7.6264,-4.1162,3.5102,-6.5559,-2.2838,4.2721,c1(cc2c(o1)C(=O)[C]([C](C2=O)C(=O)O)C(=O)O)C(=O)O,0.7955,1.5750
1459,-7.8139,-4.2493,3.5646,-7.5336,-4.3227,3.2109,-6.4637,-2.5725,3.8912,c1(cc2c(o1)C(=O)C(=C(C2=O)C=O)C=O)C=O,1.0194,1.5107
146,-7.9576,-4.3657,3.5919,-7.6939,-4.1021,3.5919,-6.7554,-2.7282,4.0272,C1=C(C=CC(=O)C1=O)N(=O)=O,1.2969,1.7377
1461,-7.7712,-4.1249,3.6463,-7.4896,-4.0338,3.4558,-6.4000,-2.1007,4.2993,c1(cc2c(o1)C(=O)C(=C(C2=O)C(=O)OC)C(=O)OC)C(=O)OC,0.9080,1.4585
1462,-5.2874,-3.0016,2.2857,-5.0944,-2.9176,2.1769,-5.0531,-0.0463,5.0068,c1(cc2c(o1)C(=O)C(=C(C2=O)N(C)C)N(C)C)N(C)C,0.4088,0.9619
1463,-5.5676,-3.1187,2.4490,-5.2909,-2.9780,2.3129,-5.0648,0.2686,5.3334,c1(cc2c(o1)C(=O)C(=C(C2=O)N)N)N,0.3839,0.8940
1465,-7.9527,-4.4969,3.4558,-7.6996,-4.3527,3.3470,-6.6626,-1.8191,4.8436,c1(cc2c(o1)C(=O)C(=C(C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.9174,1.3860
1464,-8.3404,-4.6125,3.7279,-8.1636,-4.6261,3.5374,-6.9127,-3.4841,3.4286,c1(cc2c(o1)C(=O)C(=C(C2=O)N(=O)=O)N(=O)=O)N(=O)=O,1.0639,1.6543
1466,-8.2079,-4.5889,3.6191,-8.1530,-4.7788,3.3742,-6.8896,-2.2637,4.6259,c1(cc2c(o1)C(=O)[C]([C](C2=O)S([O])([O])O)S([O])(O)[O])S([O])(O)[O],1.2194,1.3254
1467,-7.9628,-4.6430,3.3197,-7.7228,-4.5119,3.2109,-6.7293,-2.5660,4.1633,c1(cc2c(o1)C(=O)C(=C(C2=O)C#N)C#N)C#N,1.0996,1.6123
1469,-7.2359,-3.8890,3.3470,-7.0112,-3.8275,3.1837,-6.0993,-1.0925,5.0068,c1(c(c2c(o1)C(=O)C(=CC2=O)Cl)Cl)Cl,0.7749,1.3278
1468,-7.3717,-3.8343,3.5374,-7.1247,-3.7505,3.3742,-6.0267,-0.5301,5.4966,c1(c(c2c(o1)C(=O)C(=CC2=O)F)F)F,0.7031,1.3212
1470,-6.6890,-3.7502,2.9388,-6.4365,-3.6065,2.8299,-5.7783,-1.1524,4.6259,c1(c(c2c(o1)C(=O)C(=CC2=O)S)S)S,0.7436,1.1267
147,-8.2272,-4.7170,3.5102,-7.9739,-4.5181,3.4558,-7.0623,-3.4161,3.6463,C1(=C(C=CC(=O)C1=O)N(=O)=O)N(=O)=O,1.4317,1.7996
1471,-6.3761,-3.3829,2.9932,-6.3255,-3.3867,2.9388,-5.4365,-0.0759,5.3606,c1(c(c2c(o1)C(=O)C(=CC2=O)O)O)O,0.3800,1.1633
1472,-6.1407,-3.3380,2.8027,-6.3538,-3.4694,2.8844,-5.5897,-0.3107,5.2789,c1(c(c2c(o1)C(=O)C(=CC2=O)OC)OC)OC,0.5432,1.2466
1473,-6.7592,-3.4123,3.3470,-6.4512,-3.3219,3.1293,-5.5984,-0.2650,5.3334,c1(c(c2c(o1)C(=O)C(=CC2=O)C)C)C,0.6392,1.1776
1475,-7.3987,-3.7252,3.6735,-7.1549,-3.6446,3.5102,-6.0049,-1.4335,4.5714,c1(c(c2c(o1)C(=O)C(=CC2=O)[SiH3])[SiH3])[SiH3],0.6852,1.3047
1474,-8.2422,-4.1061,4.1361,-7.9546,-3.9818,3.9728,-6.4398,-1.8955,4.5442,c1(c(c2c(o1)C(=O)C(=CC2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.8472,1.4080
1476,-6.3913,-3.6158,2.7755,-6.2604,-3.5393,2.7211,-5.6512,-1.7328,3.9184,c1(c(c2c(o1)C(=O)C(=CC2=O)C=C)C=C)C=C,0.6720,1.3486
1477,-7.8215,-4.0664,3.7551,-7.6868,-3.9317,3.7551,-6.2645,-3.2985,2.9660,c1(c(c2c(o1)C(=O)C(=CC2=O)C=O)C=O)C=O,0.8759,1.7601
1479,-7.8594,-3.9954,3.8640,-7.6332,-3.9053,3.7279,-6.2419,-2.4052,3.8368,c1(c(c2c(o1)C(=O)C(=CC2=O)C(=O)OC)C(=O)OC)C(=O)OC,0.8240,1.6871
1478,-7.9655,-4.0471,3.9184,-7.7723,-3.8811,3.8912,-6.2833,-2.7731,3.5102,c1(c(c2c(o1)C(=O)C(=CC2=O)C(=O)O)C(=O)O)C(=O)O,1.0817,1.3637
1480,-5.4242,-3.0025,2.4218,-6.0678,-2.9113,3.1565,-5.2444,-0.3464,4.8980,c1(c(c2c(o1)C(=O)C(=CC2=O)N(C)C)N(C)C)N(C)C,0.5265,0.8965
148,-8.2836,-4.6645,3.6191,-7.9943,-4.8106,3.1837,-7.0596,-3.2501,3.8095,C1(=CC(=CC(=O)C1=O)N(=O)=O)N(=O)=O,1.4112,2.0327
1483,-7.9102,-4.3456,3.5646,-7.6961,-4.2131,3.4830,-6.5002,-1.7927,4.7075,c1(c(c2c(o1)C(=O)C(=CC2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,0.9788,1.3154
1482,-8.5157,-4.4340,4.0816,-8.2675,-4.4036,3.8640,-6.7189,-4.1067,2.6123,c1(c(c2c(o1)C(=O)C(=CC2=O)N(=O)=O)N(=O)=O)N(=O)=O,0.9906,1.6305
1481,-5.6634,-2.9151,2.7483,-5.7127,-2.9099,2.8027,-5.0095,0.2694,5.2789,c1(c(c2c(o1)C(=O)C(=CC2=O)N)N)N,0.3002,0.7852
1485,-8.1266,-4.3170,3.8095,-7.8773,-4.2855,3.5919,-6.5570,-2.9380,3.6191,c1(c(c2c(o1)C(=O)C(=CC2=O)C#N)C#N)C#N,0.9533,1.4986
1484,-8.4330,-4.3785,4.0544,-8.1309,-4.1309,4.0000,-6.5739,-2.6283,3.9456,c1(c(c2c(o1)C(=O)C(=CC2=O)S([O])(O)[O])S([O])([O])O)S([O])([O])O,0.7585,1.6715
1486,-7.3532,-3.8430,3.5102,-7.0974,-3.6961,3.4014,-6.0977,-0.7371,5.3606,c1(c(c2c(o1)C(=O)C=C(C2=O)F)F)F,0.8087,1.2371
1487,-7.2379,-3.8909,3.3470,-7.0545,-3.8436,3.2109,-6.1415,-1.1075,5.0340,c1(c(c2c(o1)C(=O)C=C(C2=O)Cl)Cl)Cl,0.6709,1.4296
1488,-6.7336,-3.7132,3.0204,-6.4419,-3.6664,2.7755,-5.8517,-1.0354,4.8163,c1(c(c2c(o1)C(=O)C=C(C2=O)S)S)S,0.7769,1.0967
1489,-6.2256,-3.3957,2.8299,-6.2098,-3.2438,2.9660,-5.5685,-0.3712,5.1973,c1(c(c2c(o1)C(=O)C=C(C2=O)O)O)O,0.6339,1.0633
1490,-6.2969,-3.3853,2.9116,-6.1793,-3.4038,2.7755,-5.5576,-0.3875,5.1701,c1(c(c2c(o1)C(=O)C=C(C2=O)OC)OC)OC,0.4974,1.1803
149,-8.2090,-4.5900,3.6191,-8.1453,-4.4991,3.6463,-6.9932,-3.7279,3.2653,C1(=CC=C(C(=O)C1=O)N(=O)=O)N(=O)=O,1.4361,1.9221
1491,-6.7592,-3.4123,3.3470,-6.4934,-3.3641,3.1293,-5.6376,-0.3314,5.3061,c1(c(c2c(o1)C(=O)C=C(C2=O)C)C)C,0.5908,1.2179
1493,-7.3989,-3.7255,3.6735,-7.1750,-3.6920,3.4830,-6.0076,-1.3274,4.6803,c1(c(c2c(o1)C(=O)C=C(C2=O)[SiH3])[SiH3])[SiH3],0.7867,1.2068
1492,-8.2564,-4.1203,4.1361,-7.9489,-3.9761,3.9728,-6.4637,-1.7834,4.6803,c1(c(c2c(o1)C(=O)C=C(C2=O)C(F)(F)F)C(F)(F)F)C(F)(F)F,0.7540,1.5135
1494,-6.3826,-3.6071,2.7755,-6.3094,-3.5339,2.7755,-5.7489,-1.6128,4.1361,c1(c(c2c(o1)C(=O)C=C(C2=O)C=C)C=C)C=C,0.7108,1.3083
1495,-7.8591,-4.0768,3.7823,-7.4602,-4.1948,3.2653,-6.2849,-3.2645,3.0204,c1(c(c2c(o1)C(=O)C=C(C2=O)C=O)C=O)C=O,0.9383,1.7831
1496,-7.9383,-4.0471,3.8912,-7.6994,-4.1347,3.5646,-6.2683,-2.7309,3.5374,c1(c(c2c(o1)C(=O)C=C(C2=O)C(=O)O)C(=O)O)C(=O)O,0.9220,1.5481
1497,-7.8683,-4.0044,3.8640,-7.6343,-4.0697,3.5646,-6.2389,-2.5927,3.6463,c1(c(c2c(o1)C(=O)C=C(C2=O)C(=O)OC)C(=O)OC)C(=O)OC,0.9098,1.5288
1499,-5.9516,-3.1761,2.7755,-5.6555,-2.9616,2.6939,-5.3793,-0.3725,5.0068,c1(c(c2c(o1)C(=O)C=C(C2=O)N)N)N,0.5528,0.7963
1498,-5.6689,-3.1382,2.5306,-5.4904,-2.9325,2.5578,-5.3385,-0.4678,4.8708,c1(c(c2c(o1)C(=O)C=C(C2=O)N(C)C)N(C)C)N(C)C,0.5062,1.0405
1501,-7.9228,-4.2221,3.7007,-7.6928,-4.3187,3.3742,-6.4234,-1.6343,4.7891,c1(c(c2c(o1)C(=O)C=C(C2=O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O,1.0188,1.4578
150,-8.2732,-4.6270,3.6463,-8.0531,-4.5701,3.4830,-7.0656,-3.1744,3.8912,C1=C(C(=CC(=O)C1=O)N(=O)=O)N(=O)=O,1.3336,1.8628
1500,-8.5130,-4.4313,4.0816,-8.1592,-4.2136,3.9456,-6.7029,-4.0906,2.6123,c1(c(c2c(o1)C(=O)C=C(C2=O)N(=O)=O)N(=O)=O)N(=O)=O,1.0001,1.6350
1503,-8.1238,-4.3415,3.7823,-7.8844,-4.1293,3.7551,-6.5717,-2.8438,3.7279,c1(c(c2c(o1)C(=O)C=C(C2=O)C#N)C#N)C#N,0.8520,1.6060
1502,-8.3745,-4.2656,4.1089,-8.1225,-4.2857,3.8368,-6.5524,-2.5252,4.0272,c1(c(c2c(o1)C(=O)C=C(C2=O)S(O)([O])[O])S(O)([O])[O])S([O])([O])O,0.9190,1.6700
1504,-6.5581,-2.7486,3.8095,-6.2917,-2.6182,3.6735,-4.6651,-0.4473,4.2177,c1ccc2c(c1)nc1ccccc1n2,0.5448,0.9415
1505,-6.5638,-2.8359,3.7279,-6.3470,-2.7279,3.6191,-4.7690,-0.5785,4.1905,c1ccc2c(c1F)nc1ccccc1n2,0.5323,0.9846
1506,-6.5600,-2.8593,3.7007,-6.3755,-2.7565,3.6191,-5.0079,-0.5453,4.4626,c1ccc2c(c1Cl)nc1ccccc1n2,0.5672,1.0222
1507,-6.1924,-2.7910,3.4014,-6.3851,-2.7116,3.6735,-4.9900,-0.5546,4.4354,c1ccc2c(c1S)nc1ccccc1n2,0.4616,1.0169
1508,-6.2376,-2.7001,3.5374,-6.0338,-2.6052,3.4286,-4.9026,-0.4128,4.4898,c1ccc2c(c1O)nc1ccccc1n2,0.5165,0.9845
1510,-6.6204,-2.8109,3.8095,-6.3546,-2.7083,3.6463,-4.9549,-0.6011,4.3538,c1ccc2c(c1[SiH3])nc1ccccc1n2,0.5679,0.8940
1509,-6.2411,-2.6765,3.5646,-6.0115,-2.5829,3.4286,-4.8928,-0.4030,4.4898,c1ccc2c(c1OC)nc1ccccc1n2,0.5095,0.9744
151,-8.6014,-4.9551,3.6463,-8.5998,-4.7358,3.8640,-7.3380,-3.5557,3.7823,C1(=C(C(=CC(=O)C1=O)N(=O)=O)N(=O)=O)N(=O)=O,1.5247,1.9646
1511,-6.4501,-2.6950,3.7551,-6.1921,-2.5731,3.6191,-4.8879,-0.3709,4.5170,c1ccc2c(c1C)nc1ccccc1n2,0.5245,0.9891
1512,-6.7739,-2.9372,3.8368,-6.5674,-2.8123,3.7551,-5.0395,-0.7946,4.2449,c1ccc2c(c1C(F)(F)F)nc1ccccc1n2,0.5387,1.0401
1513,-6.7219,-3.0484,3.6735,-6.5380,-2.8645,3.6735,-5.0368,-1.8803,3.1565,c1ccc2c(c1C=O)nc1ccccc1n2,0.5897,1.0413
1514,-6.8656,-3.1377,3.7279,-6.5500,-2.8221,3.7279,-4.9217,-1.5203,3.4014,c1ccc2c(c1C(=O)O)nc1ccccc1n2,0.4310,1.0170
1516,-6.8234,-3.0955,3.7279,-6.5772,-3.0397,3.5374,-5.0017,-0.9200,4.0816,c1ccc2c(c1P(=O)(O)O)nc1ccccc1n2,0.7224,0.6979
1515,-6.6885,-2.9061,3.7823,-6.4294,-2.8376,3.5919,-4.9421,-1.4591,3.4830,c1ccc2c(c1C(=O)OC)nc1ccccc1n2,0.5941,1.1210
1518,-6.7930,-3.0650,3.7279,-6.5083,-2.9981,3.5102,-4.9200,-1.3010,3.6191,c1ccc2c(c1C#N)nc1ccccc1n2,0.6561,0.9694
1517,-6.9410,-3.1859,3.7551,-6.6476,-2.8925,3.7551,-4.9826,-1.2275,3.7551,c1ccc2c(c1S([O])(O)[O])nc1ccccc1n2,0.3998,1.0446
1520,-6.8479,-3.1200,3.7279,-6.5793,-3.0963,3.4830,-5.0653,-2.6980,2.3674,c1ccc2c(c1N(=O)=O)nc1ccccc1n2,0.6689,1.2569
1519,-5.7823,-2.6259,3.1565,-5.6675,-2.4566,3.2109,-4.8917,-0.3747,4.5170,c1ccc2c(c1N)nc1ccccc1n2,0.5174,0.8245
